Chiplet ID,Tile ID,HW Type,Nbank,NW,NB,CM,Clock Frequency (Hz)
C1,T760,Mem Tile,4,1024,320,4,2000000000.0
C1,T761,Mem Tile,26,1024,320,4,2000000000.0
C1,T763,Mem Tile,4,1024,320,4,2000000000.0
C1,T765,Mem Tile,7,1024,320,4,2000000000.0
C1,T767,Mem Tile,4,1024,320,4,2000000000.0
C1,T768,Mem Tile,4,1024,320,4,2000000000.0
C1,T770,Mem Tile,7,1024,320,4,2000000000.0
C1,T771,Mem Tile,52,1024,320,4,2000000000.0
C1,T773,Mem Tile,4,1024,320,4,2000000000.0
C1,T775,Mem Tile,4,1024,320,4,2000000000.0
C1,T776,Mem Tile,77,1024,320,4,2000000000.0
C1,T778,Mem Tile,10,1024,320,4,2000000000.0
C1,T779,Mem Tile,77,1024,320,4,2000000000.0
C1,T781,Mem Tile,10,1024,320,4,2000000000.0
C1,T783,Mem Tile,10,1024,320,4,2000000000.0
C1,T784,Mem Tile,77,1024,320,4,2000000000.0
C1,T786,Mem Tile,4,1024,320,4,2000000000.0
C1,T788,Mem Tile,4,1024,320,4,2000000000.0
C1,T789,Mem Tile,52,1024,320,4,2000000000.0
C1,T791,Mem Tile,7,1024,320,4,2000000000.0
C1,T792,Mem Tile,26,1024,320,4,2000000000.0
C1,T794,Mem Tile,4,1024,320,4,2000000000.0
C1,T795,Mem Tile,26,1024,320,4,2000000000.0
C1,T797,Mem Tile,4,1024,320,4,2000000000.0
C1,T799,Mem Tile,7,1024,320,4,2000000000.0
C1,T801,Mem Tile,4,1024,320,4,2000000000.0
C1,T802,Mem Tile,4,1024,320,4,2000000000.0
C1,T804,Mem Tile,7,1024,320,4,2000000000.0
C1,T805,Mem Tile,52,1024,320,4,2000000000.0
C1,T807,Mem Tile,4,1024,320,4,2000000000.0
C1,T809,Mem Tile,4,1024,320,4,2000000000.0
C1,T810,Mem Tile,77,1024,320,4,2000000000.0
C1,T812,Mem Tile,10,1024,320,4,2000000000.0
C1,T813,Mem Tile,77,1024,320,4,2000000000.0
C1,T815,Mem Tile,10,1024,320,4,2000000000.0
C1,T817,Mem Tile,10,1024,320,4,2000000000.0
C1,T818,Mem Tile,77,1024,320,4,2000000000.0
C1,T820,Mem Tile,4,1024,320,4,2000000000.0
C1,T822,Mem Tile,4,1024,320,4,2000000000.0
C1,T823,Mem Tile,52,1024,320,4,2000000000.0
C1,T825,Mem Tile,7,1024,320,4,2000000000.0
C1,T826,Mem Tile,26,1024,320,4,2000000000.0
C1,T828,Mem Tile,4,1024,320,4,2000000000.0
C1,T829,Mem Tile,26,1024,320,4,2000000000.0
C1,T831,Mem Tile,4,1024,320,4,2000000000.0
C1,T833,Mem Tile,7,1024,320,4,2000000000.0
C1,T835,Mem Tile,4,1024,320,4,2000000000.0
C1,T836,Mem Tile,4,1024,320,4,2000000000.0
C1,T838,Mem Tile,7,1024,320,4,2000000000.0
C1,T839,Mem Tile,52,1024,320,4,2000000000.0
C1,T841,Mem Tile,4,1024,320,4,2000000000.0
C1,T843,Mem Tile,4,1024,320,4,2000000000.0
C1,T844,Mem Tile,77,1024,320,4,2000000000.0
C1,T846,Mem Tile,10,1024,320,4,2000000000.0
C1,T847,Mem Tile,77,1024,320,4,2000000000.0
C1,T849,Mem Tile,10,1024,320,4,2000000000.0
C1,T851,Mem Tile,10,1024,320,4,2000000000.0
C1,T852,Mem Tile,77,1024,320,4,2000000000.0
C1,T854,Mem Tile,4,1024,320,4,2000000000.0
C1,T856,Mem Tile,4,1024,320,4,2000000000.0
C1,T857,Mem Tile,52,1024,320,4,2000000000.0
C1,T859,Mem Tile,7,1024,320,4,2000000000.0
C1,T860,Mem Tile,26,1024,320,4,2000000000.0
C1,T862,Mem Tile,4,1024,320,4,2000000000.0
C1,T863,Mem Tile,26,1024,320,4,2000000000.0
C1,T865,Mem Tile,4,1024,320,4,2000000000.0
C1,T867,Mem Tile,7,1024,320,4,2000000000.0
C1,T869,Mem Tile,4,1024,320,4,2000000000.0
C1,T870,Mem Tile,4,1024,320,4,2000000000.0
C1,T872,Mem Tile,7,1024,320,4,2000000000.0
C1,T873,Mem Tile,52,1024,320,4,2000000000.0
C1,T875,Mem Tile,4,1024,320,4,2000000000.0
C1,T877,Mem Tile,4,1024,320,4,2000000000.0
C1,T878,Mem Tile,77,1024,320,4,2000000000.0
C1,T880,Mem Tile,10,1024,320,4,2000000000.0
C1,T881,Mem Tile,77,1024,320,4,2000000000.0
C1,T883,Mem Tile,10,1024,320,4,2000000000.0
C1,T885,Mem Tile,10,1024,320,4,2000000000.0
C1,T886,Mem Tile,77,1024,320,4,2000000000.0
C1,T888,Mem Tile,4,1024,320,4,2000000000.0
C1,T890,Mem Tile,4,1024,320,4,2000000000.0
C1,T891,Mem Tile,52,1024,320,4,2000000000.0
C1,T893,Mem Tile,7,1024,320,4,2000000000.0
C1,T894,Mem Tile,26,1024,320,4,2000000000.0
C1,T896,Mem Tile,4,1024,320,4,2000000000.0
C1,T897,Mem Tile,26,1024,320,4,2000000000.0
C1,T899,Mem Tile,4,1024,320,4,2000000000.0
C1,T901,Mem Tile,7,1024,320,4,2000000000.0
C1,T903,Mem Tile,4,1024,320,4,2000000000.0
C1,T904,Mem Tile,4,1024,320,4,2000000000.0
C1,T906,Mem Tile,7,1024,320,4,2000000000.0
C1,T907,Mem Tile,52,1024,320,4,2000000000.0
C1,T909,Mem Tile,4,1024,320,4,2000000000.0
C1,T911,Mem Tile,4,1024,320,4,2000000000.0
C1,T912,Mem Tile,77,1024,320,4,2000000000.0
C1,T914,Mem Tile,10,1024,320,4,2000000000.0
C1,T915,Mem Tile,77,1024,320,4,2000000000.0
C1,T917,Mem Tile,10,1024,320,4,2000000000.0
C1,T919,Mem Tile,10,1024,320,4,2000000000.0
C1,T920,Mem Tile,77,1024,320,4,2000000000.0
C1,T922,Mem Tile,4,1024,320,4,2000000000.0
C1,T924,Mem Tile,4,1024,320,4,2000000000.0
C1,T925,Mem Tile,52,1024,320,4,2000000000.0
C1,T927,Mem Tile,7,1024,320,4,2000000000.0
C1,T928,Mem Tile,26,1024,320,4,2000000000.0
C1,T930,Mem Tile,4,1024,320,4,2000000000.0
C1,T931,Mem Tile,26,1024,320,4,2000000000.0
C1,T933,Mem Tile,4,1024,320,4,2000000000.0
C1,T935,Mem Tile,7,1024,320,4,2000000000.0
C1,T937,Mem Tile,4,1024,320,4,2000000000.0
C1,T938,Mem Tile,4,1024,320,4,2000000000.0
C1,T940,Mem Tile,7,1024,320,4,2000000000.0
C1,T941,Mem Tile,52,1024,320,4,2000000000.0
C1,T943,Mem Tile,4,1024,320,4,2000000000.0
C1,T945,Mem Tile,4,1024,320,4,2000000000.0
C1,T946,Mem Tile,77,1024,320,4,2000000000.0
C1,T948,Mem Tile,10,1024,320,4,2000000000.0
C1,T949,Mem Tile,77,1024,320,4,2000000000.0
C1,T951,Mem Tile,10,1024,320,4,2000000000.0
C1,T953,Mem Tile,10,1024,320,4,2000000000.0
C1,T954,Mem Tile,77,1024,320,4,2000000000.0
C1,T956,Mem Tile,4,1024,320,4,2000000000.0
C1,T958,Mem Tile,4,1024,320,4,2000000000.0
C1,T959,Mem Tile,3799,1024,320,4,2000000000.0
C1,T961,Mem Tile,475,1024,320,4,2000000000.0
